,PanjivaRecordID,score
0,115626261,0.11677400767803192
1,115829610,0.1298779547214508
2,113953053,0.16075192391872406
3,117086765,0.16075192391872406
4,113927726,0.16687741875648499
5,117390782,0.19142192602157593
6,116725122,0.20361261069774628
7,116692357,0.21321764588356018
8,115468800,0.2185230851173401
9,115121640,0.21936002373695374
10,115874651,0.2203516811132431
11,117332230,0.22084477543830872
12,114787989,0.2257963865995407
13,113786431,0.22866091132164001
14,116536785,0.22866091132164001
15,113751832,0.23536959290504456
16,115927383,0.23538008332252502
17,115146863,0.23774230480194092
18,116495494,0.23785170912742615
19,114407175,0.2428063154220581
20,115653678,0.24427920579910278
21,116687457,0.24427920579910278
22,116934626,0.24490991234779358
23,117086170,0.24511197209358215
24,113598990,0.2508208751678467
25,116751155,0.25092437863349915
26,114664794,0.25151968002319336
27,114971887,0.25435706973075867
28,116866562,0.25743022561073303
29,115271791,0.25908684730529785
30,116454809,0.26003625988960266
31,115779054,0.26042959094047546
32,116108771,0.26057595014572144
33,116108770,0.26057595014572144
34,115372820,0.2607952952384949
35,114752899,0.2615327835083008
36,115602686,0.26182153820991516
37,116037655,0.2626010477542877
38,115753010,0.2638438642024994
39,116330720,0.2638438642024994
40,116922757,0.2638438642024994
41,115216952,0.26445066928863525
42,115422283,0.26445066928863525
43,117168611,0.26445066928863525
44,117168612,0.26445066928863525
45,117168618,0.26445066928863525
46,116580950,0.26445066928863525
47,114169036,0.26496613025665283
48,113797508,0.26519763469696045
49,115390204,0.2655908763408661
50,115195340,0.2655908763408661
51,114547139,0.26663389801979065
52,116104719,0.2687529921531677
53,116716529,0.27027538418769836
54,117058875,0.2724131643772125
55,115546031,0.2728228271007538
56,116358177,0.2735483944416046
57,114472841,0.27433955669403076
58,115194473,0.27464014291763306
59,117095335,0.2759324014186859
60,116726410,0.2781992256641388
61,117137387,0.27999645471572876
62,114710804,0.2800785005092621
63,115744901,0.2800785005092621
64,116556980,0.28074637055397034
65,116512397,0.28090476989746094
66,115284045,0.28175538778305054
67,116963767,0.28282883763313293
68,116963766,0.28282883763313293
69,117311172,0.28282883763313293
70,114777682,0.2833108603954315
71,116703224,0.2833108603954315
72,115235325,0.28354814648628235
73,115235324,0.28354814648628235
74,115167415,0.2836928963661194
75,114308211,0.2843950688838959
76,115273809,0.2847796678543091
77,115050823,0.2848598062992096
78,116285932,0.28523534536361694
79,113697267,0.2854706346988678
80,115870845,0.2854706346988678
81,117271097,0.28763702511787415
82,115273810,0.289469838142395
83,116724450,0.29097774624824524
84,115187352,0.2910240590572357
85,113879320,0.2928468585014343
86,116866790,0.2928787171840668
87,117008419,0.2928787171840668
88,113850768,0.29297757148742676
89,114656190,0.29472869634628296
90,116449936,0.29476991295814514
91,117099041,0.2955018877983093
92,114964082,0.2970369756221771
93,114331594,0.29737213253974915
94,115387478,0.29752570390701294
95,116067956,0.2977634072303772
96,116705482,0.2977634072303772
97,117310543,0.298178106546402
98,115902964,0.2990434467792511
99,116624014,0.2990434467792511
100,113832676,0.2993752062320709
101,115387477,0.2999162971973419
102,113997130,0.3000635802745819
103,114859225,0.3000635802745819
104,114225020,0.3000737726688385
105,114115769,0.3000980615615845
106,114650094,0.3000980615615845
107,113739506,0.3002689480781555
108,116212970,0.3018653988838196
109,116818368,0.3018653988838196
110,115806762,0.30225273966789246
111,115097515,0.3024633526802063
112,114520234,0.3042447865009308
113,115745753,0.30426016449928284
114,114509274,0.30455806851387024
115,117146494,0.30588966608047485
116,114598513,0.3061037063598633
117,114826096,0.3062308132648468
118,116544969,0.30760401487350464
119,116721168,0.3078742027282715
120,114114226,0.30919715762138367
121,116508674,0.30950602889060974
122,116184670,0.3095601201057434
123,114859224,0.31039199233055115
124,115731785,0.31063708662986755
125,114535853,0.3114773631095886
126,115625651,0.31218767166137695
127,117054440,0.31218767166137695
128,116804634,0.31218767166137695
129,116474186,0.31218767166137695
130,114661150,0.31250250339508057
131,115677853,0.31250855326652527
132,113999719,0.3131538927555084
133,114577228,0.3131538927555084
134,115605992,0.3131538927555084
135,117233431,0.3131538927555084
136,116961511,0.3137337267398834
137,114578027,0.3137603998184204
138,116785732,0.3137603998184204
139,116731964,0.3142107427120209
140,113957967,0.31517845392227173
141,116884583,0.31550896167755127
142,116343017,0.3155914843082428
143,115423739,0.31587016582489014
144,115262206,0.31620073318481445
145,115262216,0.31620073318481445
146,115262211,0.31620073318481445
147,115262214,0.31620073318481445
148,115130682,0.3202793300151825
149,117211836,0.32048794627189636
150,113827064,0.3209870159626007
151,116037653,0.3213895261287689
152,114791072,0.32210564613342285
153,113827114,0.3221134841442108
154,116067949,0.3228828012943268
155,116549761,0.32324856519699097
156,116064163,0.3242311477661133
157,117233327,0.3243230879306793
158,114375203,0.3245103359222412
159,113987204,0.3245103359222412
160,116275452,0.32522687315940857
161,115841867,0.32522687315940857
162,117374966,0.32522687315940857
163,116999985,0.32522687315940857
164,117144112,0.3252897262573242
165,116165255,0.3255103528499603
166,114483811,0.3256821930408478
167,113759583,0.3257838487625122
168,117142013,0.32682090997695923
169,117142012,0.32682090997695923
170,116850775,0.32682090997695923
171,115222512,0.32690465450286865
172,115836366,0.3271549344062805
173,115836367,0.3271549344062805
174,115836369,0.3271549344062805
175,115836370,0.3271549344062805
176,115836368,0.3271549344062805
177,115539271,0.3272199034690857
178,113659139,0.3274690508842468
179,116511103,0.3274690508842468
180,116511104,0.3274690508842468
181,114190964,0.3281453251838684
182,113982509,0.32814693450927734
183,115531008,0.32891160249710083
184,116446513,0.32892194390296936
185,116155536,0.32892194390296936
186,115983298,0.3290020525455475
187,115106591,0.32906243205070496
188,113599422,0.32927775382995605
189,117067089,0.3295517861843109
190,116580958,0.3297107219696045
191,114400916,0.3299807906150818
192,113972767,0.3300907015800476
193,114485706,0.33023518323898315
194,116500332,0.33025428652763367
195,114824176,0.33080539107322693
196,116351507,0.3309462368488312
197,113614805,0.3310075104236603
198,113614813,0.3310075104236603
199,116808185,0.33157816529273987
200,117146155,0.3319692611694336
201,115088981,0.33209097385406494
202,115884283,0.3321147561073303
203,115991916,0.3321548402309418
204,116309997,0.33324891328811646
205,114224312,0.33329901099205017
206,116378566,0.3336632549762726
207,115606735,0.3337438404560089
208,116780247,0.3340073525905609
209,114654433,0.33412569761276245
210,113794271,0.33412569761276245
211,116391261,0.33444321155548096
212,116165364,0.3357110917568207
213,114456310,0.33577960729599
214,114456309,0.33577960729599
215,114456307,0.33577960729599
216,114456306,0.33577960729599
217,114456303,0.33577960729599
218,114251559,0.3359355926513672
219,114642181,0.3359355926513672
220,114946331,0.3359355926513672
221,113802005,0.3359980881214142
222,114209440,0.3361566960811615
223,117375532,0.3361777067184448
224,116362584,0.3362859785556793
225,116976324,0.3362859785556793
226,115379202,0.33676108717918396
227,114958934,0.33735647797584534
228,114042259,0.33735647797584534
229,113780822,0.33736756443977356
230,117195038,0.33741989731788635
231,113951928,0.33843785524368286
232,116189199,0.3385651707649231
233,114119086,0.3395772874355316
234,116885500,0.3397917151451111
235,116524266,0.33999890089035034
236,115952358,0.3400098979473114
237,114966853,0.34011203050613403
238,113768768,0.3405734598636627
239,115173568,0.3405734598636627
